SiteID,period,sen_richness,p_richness,mean_salinity,mean_organic,seg_id_nat,HFP_period,Protocol,HYBAS_ID,elevation,sen_temp,p_temp,mean_temp,mean_Q,zone,Longitude,Latitude
S4325,1982_2004,0,0.806916046,163.8134821,11.0540485,20523997,9.251258,Electrofishing_wholesection,2040020320,672,0.0147338436370258,0.1255701989229427,11.699644052934277,6.365460802721385,Intermediate,3.300365053,44.05934
S4325,2005_2018,NA,NA,178.6425476,13.11268234,20523997,3.251258,Electrofishing_wholesection,2040020320,672,0.0161115532831552,0.511220344688192,12.026546329722535,6.168106308815992,Intermediate,3.300365053,44.05934
S4327,1982_2004,-0.3,0.540291375,1921.124878,24.68143527,20294389,43,Electrofishing,2040048790,131,0.0340901907902445,0.0201190547344456,10.812771539650774,19.84178878049361,Intermediate,-1.482823037,53.0612
S4327,2005_2018,NA,NA,3483.169678,53.95876694,20294389,42,Electrofishing,2040048790,131,0.0314704035084929,0.6614159170078631,10.960268225157916,19.79933598381268,Intermediate,-1.482823037,53.0612
S4329,1982_2004,0,0.293270727,202.8811544,15.22875924,20514293,10.275268,Electrofishing_partialsection,2040020320,233,0.0209274530782939,0.2452110609976798,13.06537177911984,12.445465540956622,Warm,1.657723421,44.50767
S4329,2005_2018,0,0.097604926,205.262146,14.70160198,20514293,3.2752674,Electrofishing_partialsection,2040020320,233,0.0239798280071104,0.6614159170078631,13.30302652462984,10.435969395204861,Warm,1.657723421,44.50767
S433,1982_2004,0.230769231,0.696727424,1370.261943,39.31434663,20321108,43,Electrofishing,2040048790,32,0.0549911048416221,0.0082650584904775,12.269689410916351,5.361288670534962,Intermediate,-0.271562449,52.09606
S433,2005_2018,0.133928571,0.783530498,1685.860031,33.33699727,20321108,43,Electrofishing,2040048790,32,0.0423790950203573,0.4434214028640828,12.551234279655576,4.87672815994837,Intermediate,-0.271562449,52.09606
S4330,1982_2004,0.666666667,0.313954465,966.7650573,24.74104824,20525527,20,Electrofishing_partialsection,2040020320,101,0.0346872093268553,0.1015368339673374,15.096090824355215,12.826400401173744,Warm,1.171936526,43.95292
S4330,2005_2018,-0.775,0.002048342,1163.010428,15.04743539,20525527,21,Electrofishing_partialsection,2040020320,101,0.0751403028212607,0.1888874775395375,15.318227983755165,11.626609190993324,Warm,1.171936526,43.95292
S4331,1982_2004,0,0.676922239,390.5108781,40.50054845,20542127,15.728224,Electrofishing_wholesection,2040020320,239,0.0137021039998821,0.3155727359639027,12.555544721831566,26.763972132653688,Intermediate,1.133384447,43.30307
S4331,2005_2018,NA,NA,461.3162995,46.75707054,20542127,16.728224,Electrofishing_wholesection,2040020320,239,0.0498303281021641,0.1888874775395375,12.765625212140025,25.21792612608349,Intermediate,1.133384447,43.30307
S4333,2005_2018,-0.0625,0.193543665,106.8616479,1.769744108,20512693,25,Electrofishing_partialsection,2040020320,269,0.0511443093466628,0.2284398089886754,12.419733439597724,44.67130671401206,Intermediate,2.22970346,44.58554
S4333,1982_2004,0,1,100.1616936,1.397581166,20512693,30,Electrofishing_partialsection,2040020320,269,0.0138018573947054,0.2452110609976798,12.068987478542764,55.92553995361153,Intermediate,2.22970346,44.58554
S4334,2005_2018,NA,NA,62.49144554,5.823312044,20552466,12,Electrofishing_wholesection,2040020320,867,0.0398850101498542,0.3810744816092943,8.701720795941549,3.958398903280476,Intermediate,1.590156825,42.81392
S4334,1982_2004,0,1,46.9851017,4.728765202,20552466,13,Electrofishing_wholesection,2040020320,867,0.0078727191460278,0.7115714636761059,8.50012689900775,4.010448330393659,Intermediate,1.590156825,42.81392
S4335,2005_2018,-0.125,0.03722085,687.490817,61.74861561,20532983,14.629548,Electrofishing_wholesection,2040020320,215,0.0478342677827399,0.1546297519658153,13.595624970197663,4.287404566787004,Warm,1.799080635,43.54644
S4335,1982_2004,0,0.885134853,492.3186951,35.97311807,20532983,15.629548,Electrofishing_wholesection,2040020320,215,0.0165206873713553,0.1015368339673374,13.286609255699076,3.7245067957769136,Warm,1.799080635,43.54644
S4337,2005_2018,NA,NA,76.15724564,16.05276347,20550303,3.3664398,Electrofishing_wholesection,2040020320,848,0.0260405082941851,0.511220344688192,9.312912512330517,1.4594498893601338,Intermediate,1.314949496,42.89757
S4337,1982_2004,0,0.017899769,65.69872877,12.53792349,20550303,3.3664398,Electrofishing_wholesection,2040020320,848,0.0056602293746469,0.7513001501987964,9.092653416799166,1.3035465956028616,Intermediate,1.314949496,42.89757
S4339,1982_2004,0,0.37109337,208.9384918,19.61477375,20177502,13,Electrofishing_backpack,2040031500,76,0.0114958227478446,0.5612202073936174,8.077050023234976,12.603139801695388,Intermediate,14.87496,59.23331
S4339,2005_2018,NA,NA,193.6865998,8.642881871,20177502,12,Electrofishing_backpack,2040031500,76,0.0025372797672475,0.9128140271840748,8.651019480326061,12.976875377042536,Intermediate,14.87496,59.23331
S4342,1982_2004,0,1,922.4781938,3.290933696,20531706,28.629547,Electrofishing_wholesection,2040020320,138,0.0211711079983495,0.2452110609976798,14.531212715661018,3.120392548096105,Warm,1.336566808,43.68334
S4342,2005_2018,NA,NA,NA,NA,20531706,29.629547,Electrofishing_wholesection,2040020320,138,0.0329911898979675,0.5840703669455065,14.808276330110516,2.958696748618114,Warm,1.336566808,43.68334
S4343,1982_2004,-0.076923077,0.540291375,179.8111521,21.39743296,20542455,11.257526,Electrofishing_wholesection,2040020320,310,0.012517150008927,0.2907771692827272,12.608373354399014,21.34872906235925,Warm,1.117714716,43.17016
S4343,2005_2018,0,0.007129366,241.3960075,34.86630154,20542455,13.257526,Electrofishing_wholesection,2040020320,310,0.0440042300309006,0.2735614117247491,12.795315729797556,20.33290607639139,Warm,1.117714716,43.17016
S4344,2005_2018,0,0.288844366,170.3967102,7.550384903,20552262,17,Electrofishing_wholesection,2040020320,950,0.0132408513951056,0.6614159170078631,8.510166491692667,1.5218349409705545,Intermediate,0.602334623,42.85265
S4344,1982_2004,0,1,148.1025299,8.776213503,20552262,17,Electrofishing_wholesection,2040020320,950,0.008245300207492,0.4922895298178107,8.211447663886325,1.0439336738831086,Intermediate,0.602334623,42.85265
S4346,1982_2004,-0.222222222,0.042546903,917.4309449,6.372751045,20534880,45,Electrofishing_partialsection,2040020320,151,0.0127660068501946,0.5261780967197713,13.730239799539868,4.695146329994017,Warm,1.387766842,43.51213
S4346,2005_2018,-0.25,0.215140768,1015.205261,8.229298371,20534880,45,Electrofishing_partialsection,2040020320,151,0.0215004129320247,0.9128140271840748,13.903356935069706,3.850932504970134,Warm,1.387766842,43.51213
S4347,1982_2004,0,0.010733416,69.52634361,2.315156346,20532022,4.296728,Electrofishing_wholesection,2040020320,484,0.0139350396475492,0.3155727359639027,12.870833802891305,13.73541100957625,Warm,2.418790269,43.5809
S4347,2005_2018,NA,NA,96.14757538,4.097137809,20532022,4.296728,Electrofishing_wholesection,2040020320,484,0.0332698073538537,0.3244236905215787,13.032727795314043,13.480873946331045,Warm,2.418790269,43.5809
S4348,1982_2004,0.0625,0.137809708,336.2836372,32.04342291,20545152,16.629547,Electrofishing_partialsection,2040020320,359,0.0145114025196438,0.4922895298178107,11.547206941231632,18.84660832413453,Intermediate,0.841393783,43.09448
S4348,2005_2018,-0.145833333,0.613354356,431.7092773,36.10313759,20545152,11.629548,Electrofishing_partialsection,2040020320,359,0.0595509225322921,0.2735614117247491,11.833032400900262,17.991971529131973,Intermediate,0.841393783,43.09448
S4350,1982_2004,0,0.540291375,67.43164232,5.079372433,20554132,25,Electrofishing_wholesection,2040020320,896,0.0044156533809189,0.7115714636761059,7.788782378182401,1.2545437481246842,Cold,1.793430488,42.73806
S4350,2005_2018,NA,NA,90.9924431,5.592691422,20554132,24,Electrofishing_wholesection,2040020320,896,0.0181979680351286,0.6614159170078631,7.985406252083488,1.7435611724684288,Cold,1.793430488,42.73806
S4351,1982_2004,NA,NA,1295.685303,23.14276982,20297011,45.599632,Electrofishing,2040048790,85,0.0344705706681371,0.0725086672874208,11.361988989103176,19.47459197273744,Intermediate,-1.482994774,52.98446
S4351,2005_2018,0,0.105192505,3410.003988,53.45604833,20297011,44.599632,Electrofishing,2040048790,85,0.0426150915224951,0.5840703669455065,11.506421980138104,19.13994945172044,Intermediate,-1.482994774,52.98446
S4355,2005_2018,-0.183333333,0.063689775,341.6527996,15.9914738,20545151,36.728226,Electrofishing_partialsection,2040020320,423,0.0287502548898756,0.4434214028640828,11.267418785475504,8.538464249636418,Intermediate,0.706310243,43.09768
S4355,1982_2004,0,0.429978567,268.202735,20.08901734,20545151,37.728226,Electrofishing_partialsection,2040020320,423,0.0100944253553201,0.7115714636761059,11.02298936376246,8.806100174008838,Intermediate,0.706310243,43.09768
S4357,1982_2004,0,0.849885839,369.2485992,24.54494639,20529352,35,Electrofishing_partialsection,2040020320,118,0.023198384938069,0.1015368339673374,13.794933110913885,2.873934222443717,Warm,1.688112261,43.77665
S4357,2005_2018,-0.5,0.079135447,453.1517428,28.05551595,20529352,42,Electrofishing_partialsection,2040020320,118,0.0354643592142267,0.1888874775395375,14.161205811444566,2.7417720297073385,Warm,1.688112261,43.77665
S4358,1982_2004,0.2,0.080817366,366.3077864,24.95151511,20528992,27,Electrofishing_partialsection,2040020320,133,0.0234723799884955,0.1130510195870704,14.334452123979196,35.467723336697404,Warm,1.693818488,43.79601
S4358,2005_2018,-0.25,0.104376687,432.9116988,25.6150009,20528992,28,Electrofishing_partialsection,2040020320,133,0.0360493678271296,0.2284398089886754,14.69361736372514,29.40952315445412,Warm,1.693818488,43.79601
S4359,1982_2004,0,7.60306e-4,41.98993728,3.016286404,20532099,23,Electrofishing_wholesection,2040020320,894,0.0129929609911096,0.2907771692827272,12.608890966262775,9.876806044006614,Warm,2.781619748,43.70203
S4359,2005_2018,-0.087121212,0.003405236,46.21429385,3.343939442,20532099,15,Electrofishing_wholesection,2040020320,894,0.0418612729634499,0.1888874775395375,12.815405697098129,9.87773702011393,Warm,2.781619748,43.70203
S4361,1982_2004,-0.333333333,0.082945963,7061.093661,53.71334631,20545457,25,Electrofishing_partialsection,2040020320,332,0.016221216297006,0.169645513311097,12.76829469160634,2.159337819701077,Warm,1.83997429,43.08432
S4361,2005_2018,0,0.95009973,14051.23783,60.96350186,20545457,28,Electrofishing_partialsection,2040020320,332,0.0451146765349685,0.3810744816092943,13.04206395296798,2.0202432153354475,Warm,1.83997429,43.08432
S4365,1982_2004,0,1,924.8938395,14.06022835,20539342,37.440983,Electrofishing,2040019160,14,0.0128954325025455,0.3417178800455669,12.881761658758764,29.21443999715905,Warm,-2.999593,43.33818
S4365,2005_2018,0.1,0.080885334,1172.79375,11.75557456,20539342,37.440983,Electrofishing,2040019160,14,0.0191920256992542,0.6614159170078631,13.023572215827777,29.14660474287272,Warm,-2.999593,43.33818
S4369,1982_2004,-0.25,0.356592411,166.292363,23.78450842,20521020,11.339466,Electrofishing_partialsection,2040020320,320,0.0180176594788037,0.1255701989229427,12.694711449365462,2.592541314949055,Warm,2.059513628,44.17535
S4369,2005_2018,-0.333333333,0.021806433,237.1922631,24.23394658,20521020,4.3394666,Electrofishing_partialsection,2040020320,320,0.0488184073289493,0.2735614117247491,12.9733077542319,1.7170137247070447,Warm,2.059513628,44.17535
S437,1982_2004,0.111111111,0.638042452,1380.518781,38.8476805,20319723,43,Electrofishing,2040048790,38,0.0544140956686279,0.0082650584904775,12.295834082115006,5.723736732747354,Intermediate,-0.27257019,52.10776
S437,2005_2018,0.333333333,0.795697652,1685.860031,33.33699727,20319723,43,Electrofishing,2040048790,38,0.0327587352606952,0.4434214028640828,12.574267814042477,5.360624002399418,Intermediate,-0.27257019,52.10776
S4370,2005_2018,-0.118055556,0.22637191,206.6099337,17.71322096,20522596,38,Electrofishing_partialsection,2040020320,495,0.0391804012356888,0.3810744816092943,12.215933681606504,32.62291650296047,Intermediate,3.086332566,44.10212
S4370,1982_2004,-0.333333333,0.315059617,196.0896127,15.11506053,20522596,38,Electrofishing_partialsection,2040020320,495,0.0187930116628523,0.2049044237197508,11.874853886771575,34.27262869234128,Intermediate,3.086332566,44.10212
S4373,1982_2004,0,0.524922738,368.0996316,70.42947423,20532981,11.757507,Electrofishing_partialsection,2040020320,145,0.0252308011994006,0.1015368339673374,14.149322328328791,7.902737115398776,Warm,0.021906506,43.64104
S4373,2005_2018,-0.316666667,0.058614535,424.0924824,77.61677639,20532981,11.757507,Electrofishing_partialsection,2040020320,145,0.0306677334585581,0.6614159170078631,14.250324503563062,9.344602921785864,Warm,0.021906506,43.64104
S4374,1982_2004,0,0.367070024,294.7475179,56.34416516,20529091,31,Electrofishing_wholesection,2040020320,110,0.0268874510988019,0.0393970496843572,14.055133876811135,1.989032352180464,Warm,-0.032424264,43.78071
S4374,2005_2018,NA,NA,520.6498413,127.504982,20529091,33,Electrofishing_wholesection,2040020320,110,0.0435876634297835,0.2735614117247491,14.213111261360206,2.532434580126657,Warm,-0.032424264,43.78071
S4376,1982_2004,0.125,1,566.2247467,80.74276449,20265410,22,Electrofishing,2040048790,27,0.0257061988903746,0.1255701989229427,10.359953106192016,18.23945962977524,Intermediate,-1.483861009,54.28473
S4376,2005_2018,0,0.23616493,594.2801763,80.75988804,20265410,21,Electrofishing,2040048790,27,0.0198515030858737,0.6614159170078631,10.366835245183823,20.283303496027013,Intermediate,-1.483861009,54.28473
S4378,1982_2004,0,0.238393123,333.9988237,54.47255672,20535086,11.415075,Electrofishing_wholesection,2040020320,217,0.0206221391137084,0.2049044237197508,13.76902551576651,4.405752331721931,Warm,0.335756265,43.5306
S4378,2005_2018,-0.25,0.014850938,390.4516796,60.84928755,20535086,11.415075999999999,Electrofishing_wholesection,2040020320,217,0.0279931883720955,0.9128140271840748,13.921476388790282,4.634162041620398,Warm,0.335756265,43.5306
S4380,2005_2018,-0.291666667,0.007355327,1687.878082,41.99254576,20526664,13.728224,Electrofishing_wholesection,2040020320,165,0.061025710371107,0.1005181732074647,14.154992475115716,4.045872056043134,Warm,0.729259383,43.90872
S4380,1982_2004,-0.2,0.61989607,1290.43047,23.70676448,20526664,13.728224,Electrofishing_wholesection,2040020320,165,0.0326709061208383,0.0303373748118374,13.809456778228082,3.5631303065341817,Warm,0.729259383,43.90872
S4381,2005_2018,NA,NA,NA,NA,20544102,10.629548,Electrofishing_wholesection,2040020320,356,0.0384206288750093,0.3810744816092943,11.554133811198923,7.419134786450631,Intermediate,0.249086213,43.15936
S4381,1982_2004,0,0.776814004,304.4791829,36.37502497,20544102,7.629548,Electrofishing_wholesection,2040020320,356,0.0167038971974696,0.2244114837865725,11.40751238850715,6.351023008823644,Intermediate,0.249086213,43.15936
S4383,2005_2018,0.107954545,0.703771314,1649.911452,40.763845,20528200,32,Electrofishing_partialsection,2040020320,98,0.0513994824639217,0.3244236905215787,14.543403835242287,1.814242560849978,Warm,0.671387005,43.84377
S4383,1982_2004,0.111111111,0.479500122,1290.43047,23.70676448,20528200,32,Electrofishing_partialsection,2040020320,98,0.0264474241332652,0.0725086672874208,14.198141980824952,1.6429641925984997,Warm,0.671387005,43.84377
S4384,2005_2018,NA,NA,356.30513,48.55882836,20529274,11.526984,Electrofishing_partialsection,2040020320,118,0.0498901563209077,0.1888874775395375,14.288651782491351,4.317293330267849,Warm,0.388951953,43.83343
S4384,1982_2004,0,0.694421141,320.4120331,41.55122147,20529274,11.526984,Electrofishing_partialsection,2040020320,118,0.0305125668866807,0.0572296357328574,13.970294700390482,3.919948208163392,Warm,0.388951953,43.83343
S4387,1982_2004,0,0.014214039,166.7401566,16.06960578,20549004,20,Electrofishing_wholesection,2040020320,935,0.0057357260875324,0.5612202073936174,8.553421284376663,2.5431977530434806,Intermediate,0.373332003,42.94183
S4387,2005_2018,NA,NA,163.7277603,13.71051979,20549004,16,Electrofishing_wholesection,2040020320,935,0.0165670977558711,0.8266659696701553,8.766393922726824,2.9707555283936564,Intermediate,0.373332003,42.94183
S439,1982_2004,-0.166666667,0.579099742,24.55257988,20.63039913,20229739,11.681485,Electrofishing_backpack,2040031500,48,0.0150942808059515,0.3417178800455669,9.96935012407838,13.292053909728832,Intermediate,14.04177,56.1741
S439,2005_2018,0,0.953805626,22.88753353,14.35045699,20229739,10.681485,Electrofishing_backpack,2040031500,48,0.0516125138699266,0.1005181732074647,10.556301180382604,12.60693007866239,Intermediate,14.04177,56.1741
S4392,1982_2004,NA,NA,1148.968872,52.13209915,20346348,27,Electrofishing,2040048790,66,0.0371814309120299,0.0813178739034836,12.283584526996613,4.425899866659573,Intermediate,-1.486753195,51.13003
S4392,2005_2018,0,0.133614403,1188.912453,47.64529848,20346348,18,Electrofishing,2040048790,66,0.020458499470136,0.511220344688192,12.45088207541306,4.400439668196193,Intermediate,-1.486753195,51.13003
S4393,1982_2004,0,0.680989512,135.9837799,0.051395635,20177298,11,Electrofishing_backpack,2040033320,142,0.0407833426161001,0.0725086672874208,8.188162046109332,7.734297514961526,Intermediate,11.95558,59.21608
S4393,2005_2018,-0.125,0.051330138,135.861613,0.044775616,20177298,11,Electrofishing_backpack,2040033320,142,0.0174095939069093,0.5840703669455065,8.566787055186806,8.443463612552035,Intermediate,11.95558,59.21608
S4394,1982_2004,NA,NA,3213.931031,25.54323769,20289976,36,Electrofishing,2040048790,145,0.0275248530465885,0.0644965282504244,10.416733549437952,8.59427697707897,Intermediate,-1.487418387,53.24841
S4394,2005_2018,0.090909091,0.540291375,2814.484823,31.33339564,20289976,36,Electrofishing,2040048790,145,0.0368526404478657,0.5840703669455065,10.608559807016618,8.485181270775072,Intermediate,-1.487418387,53.24841
S4396,1982_2004,0,0.735012891,698.8585566,76.60659963,20535465,15.728224,Electrofishing_partialsection,2040020320,166,0.0140157690659227,0.3155727359639027,14.0127924048017,3.963066790570127,Warm,0.028239529,43.49785
S4396,2005_2018,0,0.361786274,814.6974886,85.14217288,20535465,15.728224,Electrofishing_partialsection,2040020320,166,0.0274714851799154,0.511220344688192,14.036338379395854,6.020449083933319,Warm,0.028239529,43.49785
S4402,2005_2018,0,0.349574806,120.1528062,7.422799367,20552784,10,Electrofishing_partialsection,2040020320,1655,0.0086450944101508,0.8266659696701553,7.880187040968137,9.788995450341789,Cold,-0.007806789,42.72969
S4402,1982_2004,0,0.305507087,123.9273783,7.859992081,20552784,14,Electrofishing_partialsection,2040020320,1655,0.0146506214884427,0.2452110609976798,7.461973259126385,10.499116600092949,Cold,-0.007806789,42.72969
S4405,1982_2004,1.25,1,303.8611481,33.67029839,20524870,12.629548,Electrofishing_wholesection,2040020320,231,0.0238686650060875,0.0346147634925027,13.062384894925929,3.871166087905322,Warm,1.895252877,43.98692
S4405,2005_2018,-0.174242424,0.079669591,337.5106765,29.17037179,20524870,14.629548,Electrofishing_wholesection,2040020320,231,0.0495808948285553,0.2284398089886754,13.427339184558894,4.710209906726738,Warm,1.895252877,43.98692
S4407,1982_2004,NA,NA,NA,NA,20546586,28,Electrofishing_partialsection,2040020320,718,0.0237841404342721,0.0725086672874208,9.961377721172544,3.373966309769488,Intermediate,0.157560549,43.05404
S4407,2005_2018,0,0.241566587,266.3532918,24.94525814,20546586,27,Electrofishing_partialsection,2040020320,718,0.0370633904694939,0.3244236905215787,10.147444736742903,3.37513532664329,Intermediate,0.157560549,43.05404
S4411,1982_2004,NA,NA,NA,NA,20543490,26,Electrofishing_partialsection,2040020320,288,0.014337605586483,0.2907771692827272,12.50784974312967,25.97468432657477,Intermediate,1.599168874,43.18363
S4411,2005_2018,0,1,8881.179851,32.76900864,20543490,27,Electrofishing_partialsection,2040020320,288,0.0418045971826328,0.2735614117247491,12.712253104030994,24.981996149592668,Intermediate,1.599168874,43.18363
S4413,1982_2004,1,0.296269871,1564.517008,9.477221171,20279120,45,Electrofishing,2040048790,37,0.0300476571839531,0.0644965282504244,10.359339345880334,18.13753774040582,Intermediate,-1.49069971,53.6766
S4413,2005_2018,0,0.289314832,1480.344681,8.118205547,20279120,45,Electrofishing,2040048790,37,0.0256440320182764,0.4434214028640828,10.593436832057616,18.40294534355176,Intermediate,-1.49069971,53.6766
S4415,1982_2004,NA,NA,NA,NA,20527364,34.339466,Electrofishing_partialsection,2040020320,127,0.0230235674792914,0.1130510195870704,14.773260047223832,49.49581670221956,Warm,1.499660996,43.86796
S4415,2005_2018,0,0.558184649,820.9435628,13.79034869,20527364,34.339466,Electrofishing_partialsection,2040020320,127,0.0475155078864822,0.1888874775395375,15.161170588207913,41.5586482543502,Warm,1.499660996,43.86796
S4416,2005_2018,0,0.558184649,1453.240407,12.10351698,20530320,33,Electrofishing_partialsection,2040020320,107,0.0454375883641951,0.0798019286423907,14.266352041783184,4.913955843161162,Warm,1.27583773,43.78381
S4416,1982_2004,NA,NA,NA,NA,20530320,32,Electrofishing_partialsection,2040020320,107,0.0228310091013462,0.0813178739034836,13.892955125702056,4.558693588666926,Warm,1.27583773,43.78381
S4417,1982_2004,NA,NA,NA,NA,20531706,32,Electrofishing_wholesection,2040020320,131,0.0211711079983495,0.2452110609976798,14.531212715661018,3.120392548096105,Warm,1.358401021,43.69651
S4417,2005_2018,0,0.148914673,1055.535559,2.807136059,20531706,33,Electrofishing_wholesection,2040020320,131,0.0329911898979675,0.5840703669455065,14.808276330110516,2.958696748618114,Warm,1.358401021,43.69651
S4419,2005_2018,0,0.175244245,232.6047482,30.29005411,20543805,4.2586575,Electrofishing_wholesection,2040020320,389,0.0442290206335256,0.3810744816092943,12.548725898514586,3.0848621007704726,Intermediate,1.247175725,43.10492
S4419,1982_2004,NA,NA,NA,NA,20543805,4.2586575,Electrofishing_wholesection,2040020320,389,0.0150618115462288,0.3155727359639027,12.329359177143,2.709710950397954,Intermediate,1.247175725,43.10492
S4420,2005_2018,0,1,991.422276,3.939024482,20533387,38,Electrofishing_partialsection,2040020320,143,0.056472290848422,0.1253111113894243,14.431244061157484,6.073262637729514,Warm,1.395626851,43.62077
S4420,1982_2004,NA,NA,NA,NA,20533387,38,Electrofishing_partialsection,2040020320,143,0.0209881503033036,0.1538208223920303,14.05804123739736,6.777122924523124,Warm,1.395626851,43.62077
S4422,1982_2004,0,0.054474035,141.7331848,0.423210255,20176807,2.526984,Electrofishing_backpack,2040033320,156,0.0327403055760991,0.1015368339673374,8.150555967823678,2.874156849461431,Intermediate,12.35333,59.26015
S4422,2005_2018,0,0.096092329,139.1958313,0.148991975,20176807,2.526984,Electrofishing_backpack,2040033320,156,0.0214433813563058,0.7425568219265775,8.469577632465036,3.9424493342027582,Intermediate,12.35333,59.26015
S4424,1982_2004,0.3875,0.832107365,519.9607408,33.13375749,20268782,32,Electrofishing,2040048790,34,0.0326575703526534,0.1015368339673374,10.543884904085528,23.94999852313514,Intermediate,-1.49347829,54.12659
S4424,2005_2018,0,0.750823519,545.5705566,27.10450254,20268782,28,Electrofishing,2040048790,34,0.0284955925699274,0.511220344688192,10.701902221341117,24.479242666297413,Intermediate,-1.49347829,54.12659
S4429,1982_2004,NA,NA,NA,NA,20514290,34,Electrofishing_partialsection,2040020320,138,0.0155937952988478,0.3155727359639027,14.148035153759134,12.049533211009503,Warm,1.16021718,44.50753
S4429,2005_2018,0,1,281.9209849,35.96882184,20514290,35,Electrofishing_partialsection,2040020320,138,0.0141669591919306,0.511220344688192,14.34356252379709,8.70118252037123,Warm,1.16021718,44.50753
S4430,1982_2004,NA,NA,NA,NA,20505512,32,Electrofishing_partialsection,2040020320,140,0.0221491710749301,0.2452110609976798,12.218471515960385,31.684366215044445,Intermediate,1.838447805,44.91632
S4430,2005_2018,0,0.076896264,100.4628405,10.3141596,20505512,32,Electrofishing_partialsection,2040020320,140,0.0325794068123222,0.511220344688192,12.454798472288616,25.825752758682565,Intermediate,1.838447805,44.91632
S4431,1982_2004,NA,NA,NA,NA,20519048,20.852497,Electrofishing_partialsection,2040020320,328,0.0118002108563416,0.2244114837865725,12.863459009710072,4.045996302927992,Warm,2.001093427,44.28557
S4431,2005_2018,0,1,344.6377106,17.7152106,20519048,13.852498,Electrofishing_partialsection,2040020320,328,0.04922253409192,0.3244236905215787,13.158065872732417,3.448725607326656,Warm,2.001093427,44.28557
S4432,2005_2018,0,0.050798521,659.2058993,27.96100114,20458617,20,Electrofishing_backpack,2040539930,122,0.0572881248772224,0.3244236905215787,12.7260511463453,95.77086391686952,Intermediate,17.47969,46.87336
S4432,1982_2004,NA,NA,NA,NA,20458617,24,Electrofishing_backpack,2040539930,122,0.0202661718842825,0.3155727359639027,12.1543697792094,88.50427244344189,Intermediate,17.47969,46.87336
S444,2005_2018,NA,NA,429.5810547,53.19573021,20518239,28,Electrofishing_wholesection,2040020320,84,0.0464383223251549,0.1888874775395375,14.391388895673652,16.844523647031828,Warm,0.090927945,44.31519
S444,1982_2004,0.2,0.082914902,355.4669939,40.42230953,20518239,21,Electrofishing_wholesection,2040020320,84,0.0235974490908337,0.0303373748118374,14.141828910865916,12.925906776703096,Warm,0.090927945,44.31519
S4441,1982_2004,1,0.47010076,848.723999,36.71031284,20576181,31.439987,Electrofishing,2040016230,162,0.0340891263654548,0.1255701989229427,14.513785344131673,108.24308381681756,Warm,2.456891,41.68959
S4441,2005_2018,0,0.842513184,961.5962383,32.66324146,20576181,30.439987,Electrofishing,2040016230,162,-0.012112268218301,0.8266659696701553,14.926918000663951,116.7936174088282,Warm,2.456891,41.68959
S4444,1982_2004,0.5,0.540291375,987.6366171,49.53582255,20542672,39.9896,Electrofishing,2040019160,158,0.0202264999165071,0.2673270197885058,13.325384122893444,18.3961346401554,Warm,-2.015446,43.20834
S4444,2005_2018,0,0.107123399,917.0109203,33.76872794,20542672,39.9896,Electrofishing,2040019160,158,0.0102892798511904,0.9128140271840748,13.585509111129936,22.56298684662651,Warm,-2.015446,43.20834
S4459,1982_2004,NA,NA,NA,NA,20526670,21,Electrofishing_partialsection,2040020320,393,0.0181708293836185,0.090976463086059,12.10982036293009,2.8755261755511983,Intermediate,2.840236274,43.95121
S4459,2005_2018,0,0.382733089,279.8620809,7.158062618,20526670,23,Electrofishing_partialsection,2040020320,393,0.0471586904014941,0.2284398089886754,12.322829370161008,2.1176882094804994,Intermediate,2.840236274,43.95121
S4460,1982_2004,NA,NA,NA,NA,20511753,23,Electrofishing_partialsection,2040020320,410,0.0133517053348981,0.2244114837865725,11.233369412167203,55.14496973882868,Intermediate,2.569437145,44.64156
S4460,2005_2018,0,1,123.8926302,5.88686643,20511753,24,Electrofishing_partialsection,2040020320,410,0.0387224415914048,0.2735614117247491,11.514429627511038,47.24876542025538,Intermediate,2.569437145,44.64156
S4464,1982_2004,NA,NA,NA,NA,20523482,14,Electrofishing_partialsection,2040020320,460,0.0205690426804119,0.0303373748118374,11.14303047381123,4.438866442189839,Intermediate,2.902239656,44.05803
S4464,2005_2018,0,1,295.1340739,8.039751769,20523482,9,Electrofishing_partialsection,2040020320,460,0.035250349816914,0.1888874775395375,11.462167782202808,3.615385938273366,Intermediate,2.902239656,44.05803
S4472,2005_2018,0,0.680989512,127.1245308,3.224659801,20534319,42,Electrofishing_partialsection,2040020320,182,0.0430664051187679,0.1888874775395375,12.77069811695496,10.587776650911216,Intermediate,2.264756178,43.54022
S4472,1982_2004,NA,NA,NA,NA,20534319,41,Electrofishing_partialsection,2040020320,182,0.0125449738380205,0.2244114837865725,12.543049198145464,10.132257471771698,Intermediate,2.264756178,43.54022
S4482,2005_2018,0,0.241566587,149.0528768,2.675013423,20531126,12.275268,Electrofishing_partialsection,2040020320,456,0.0268010772747868,0.2735614117247491,12.70246352663466,21.42798083532852,Intermediate,2.415896483,43.68892
S4482,1982_2004,NA,NA,NA,NA,20531126,13.275267,Electrofishing_partialsection,2040020320,456,0.0116827017543674,0.4596078230489588,12.54061704581438,22.49247098889234,Intermediate,2.415896483,43.68892
