SiteID,mean_salinity,mean_organic,seg_id_nat,Protocol,HYBAS_ID,elevation,zone,Longitude,Latitude,period,sen_temp,p_temp,mean_temp,temp_n_years,mean_Q,sen_richness,p_richness,HFP_period
S2783,52.87207964,0.688564728,20202517,Electrofishing_backpack,2040031500,235,Cold,13.80902,57.705,2006_2018,0.01791049,0.582950558,8.576929645,13,6.068884894,0,0.892413864,14
S2786,1469.846771,79.79969024,20328960,Electrofishing,2040048790,75,Intermediate,-0.957790017,51.77775,1982_2005,0.046777071,0.01223667,12.00125948,24,1.520580331,,,41
S2786,1461.102081,70.26139403,20328960,Electrofishing,2040048790,75,Intermediate,-0.957790017,51.77775,2006_2018,0.069891207,0.24638736,12.12905402,13,1.587215127,0,1,38
S2788,294.576416,15.70170498,20410890,Electrofishing_partialsection,2040022150,94,Warm,4.234375218,48.53037,1982_2005,0.040494066,0.070183985,13.43393588,24,4.840645766,,,10.262445
S2788,310.9105163,14.98918381,20410890,Electrofishing_partialsection,2040022150,94,Warm,4.234375218,48.53037,2006_2018,0.093152276,0.160555891,13.92417598,13,4.130573199,0.291666667,0.433421931,10.2624445
S2789,51.7706337,0.586658597,20202517,Electrofishing_backpack,2040031500,235,Cold,13.81211,57.70954,1982_2005,0.017267213,0.224207565,8.040008979,24,4.934903689,,,10
S2789,53.94474077,0.792094883,20202517,Electrofishing_backpack,2040031500,235,Cold,13.81211,57.70954,2006_2018,0.01791049,0.582950558,8.576929645,13,6.068884894,0,0.765594484,10
S279,50.32261848,17.27128202,20235032,Electrofishing_backpack,2040031500,59,Intermediate,13.55995,55.90829,1982_2005,0.019561567,0.157405664,9.318945297,24,8.27956432,,,25.728224
S279,50.92251478,18.21674022,20235032,Electrofishing_backpack,2040031500,59,Intermediate,13.55995,55.90829,2006_2018,0.037687505,0.42771051,9.833332433,13,8.833411332,0.125,0.080855598,25.728224
S2791,297.6165771,23.0517025,20371115,Electrofishing_partialsection,2040022160,173,Intermediate,4.854740849,50.11889,1982_2005,0.010090283,0.709843676,11.57091614,24,2.908508804,,,34.629547
S2791,403.9638519,27.74048297,20371115,Electrofishing_partialsection,2040022160,173,Intermediate,4.854740849,50.11889,2006_2018,0.052534624,0.24638736,11.812934,13,2.410653474,-0.142857143,0.410948027,22.629547
S2795,358.556427,19.38989353,20410511,Electrofishing_partialsection,2040022150,85,Warm,4.063831315,48.53675,1982_2005,0.041589142,0.044520524,13.51983963,24,7.152221371,,,11.296728
S2795,439.9406586,17.86218691,20410511,Electrofishing_partialsection,2040022150,85,Warm,4.063831315,48.53675,2006_2018,0.090939683,0.127203688,14.03838291,13,6.126729516,,,16.296728
S2803,52.46630312,0.924499017,20202517,Electrofishing_backpack,2040031500,240,Cold,13.81509,57.71632,1982_2005,0.017267213,0.224207565,8.040008979,24,4.934903689,0,0.37711071,10
S2803,53.55171476,0.761261448,20202517,Electrofishing_backpack,2040031500,240,Cold,13.81509,57.71632,2006_2018,0.01791049,0.582950558,8.576929645,13,6.068884894,0,0.720071032,10
S2806,2662.889811,55.12477875,20336722,Electrofishing,2040048790,56,Intermediate,-0.964095621,51.46111,1982_2005,0.051407249,0.014063557,12.26444809,24,14.03819136,,,46
S2806,2481.605686,50.3037618,20336722,Electrofishing,2040048790,56,Intermediate,-0.964095621,51.46111,2006_2018,0.073760121,0.360121648,12.43106738,13,13.77166361,-0.225,0.034069195,46
S2813,52.91880282,0.917458752,20202517,Electrofishing_backpack,2040031500,240,Cold,13.80538,57.72515,1982_2005,0.017267213,0.224207565,8.040008979,24,4.934903689,0,0.02746864,7.629548
S2813,53.55171476,0.761261448,20202517,Electrofishing_backpack,2040031500,240,Cold,13.80538,57.72515,2006_2018,0.01791049,0.582950558,8.576929645,13,6.068884894,0,0.720984862,7.629548
S2816,53.75041727,0.913245252,20202517,Electrofishing_backpack,2040031500,239,Cold,13.8656,57.72923,1982_2005,0.017267213,0.224207565,8.040008979,24,4.934903689,0,0.68378286,10
S2816,56.57110024,1.062594027,20202517,Electrofishing_backpack,2040031500,239,Cold,13.8656,57.72923,2006_2018,0.01791049,0.582950558,8.576929645,13,6.068884894,,,11
S2817,729.4606629,50.91657066,20289566,Electrofishing,2040048790,28,Intermediate,-0.966889723,53.26841,1982_2005,0.041731942,0.009201854,11.51707223,24,3.35925111,,,37.94836
S2817,851.9628785,40.46387329,20289566,Electrofishing,2040048790,28,Intermediate,-0.966889723,53.26841,2006_2018,0.082346954,0.200128118,11.65396339,13,3.605466481,0.5,0.067577263,41.94836
S2821,3272.093018,106.1292668,20316459,Electrofishing,2040048790,90,Intermediate,-0.975008989,52.23194,1982_2005,0.056454289,0.003160053,11.78929626,24,1.227853624,,,37
S2821,6403.356445,153.4753418,20316459,Electrofishing,2040048790,90,Intermediate,-0.975008989,52.23194,2006_2018,0.070635743,0.299665448,11.89704389,13,1.486136618,,,37
S2828,84.40964699,1.058077365,20202894,Electrofishing_backpack,2040031500,161,Intermediate,12.52019,57.70998,1982_2005,0.00571291,0.637438185,8.875531085,24,7.548365629,,,13
S2828,85.26505661,0.534084696,20202894,Electrofishing_backpack,2040031500,161,Intermediate,12.52019,57.70998,2006_2018,0.015781741,0.42771051,9.292282497,13,8.91041118,0,0.662520584,10
S2831,246.155262,3.413367987,20201459,Electrofishing_backpack,2040031500,212,Cold,14.3023,57.74415,1982_2005,0.02600453,0.172491361,7.786688444,24,4.842859314,,,25
S2831,84.51351681,1.129891425,20201459,Electrofishing_backpack,2040031500,212,Cold,14.3023,57.74415,2006_2018,0.043959704,0.669334014,8.275568004,13,5.918424122,0,0.068247488,23
S2832,2662.889811,55.12477875,20337215,Electrofishing,2040048790,43,Intermediate,-0.977370667,51.43518,1982_2005,0.047883931,0.01062325,11.97482108,24,9.211660956,,,38
S2832,2390.768808,44.75502132,20337215,Electrofishing,2040048790,43,Intermediate,-0.977370667,51.43518,2006_2018,0.063787643,0.360121648,12.19002417,13,9.44493,0,1,38
S2842,164.9033813,0.873474717,20086348,Electrofishing_backpack,2040028670,97,Cold,24.99616,64.34423,1982_2005,0.028899507,0.018452127,5.888634588,24,4.808191289,,,19
S2842,164.4759888,0.862006646,20086348,Electrofishing_backpack,2040028670,97,Cold,24.99616,64.34423,2006_2018,0.010880066,0.951352131,6.226191509,13,5.745670003,,,19
S2843,413.9630321,14.03381018,20551238,Electrofishing,2040016230,719,Warm,-3.175783,42.87399,1982_2005,0.023429511,0.130262239,12.60928083,24,3.355947495,0,0.918707405,9.25101
S2843,442.3882493,13.32060374,20551238,Electrofishing,2040016230,719,Warm,-3.175783,42.87399,2006_2018,0.042358513,0.502158252,12.70509863,13,3.777571208,0,0.914457985,10.25101
S2845,806.2520752,48.45503769,20289773,Electrofishing,2040048790,31,Intermediate,-0.980754373,53.25223,1982_2005,0.039831148,0.014063557,11.56353457,24,2.719174137,0.071428571,1,37.75
S2845,911.250654,46.58912659,20289773,Electrofishing,2040048790,31,Intermediate,-0.980754373,53.25223,2006_2018,0.071002728,0.160555891,11.69026087,13,2.936497037,0.25,0.051330138,37.75
S2846,21.82782674,1.2908412,20202895,Electrofishing_backpack,2040031500,203,Intermediate,12.8831,57.72438,1982_2005,0.008747919,0.333358243,8.700547921,24,12.11639934,,,42
S2846,21.77947197,0.626077777,20202895,Electrofishing_backpack,2040031500,203,Intermediate,12.8831,57.72438,2006_2018,0.020401222,0.502158252,9.146951482,13,13.14574576,0,0.270344141,42
S2849,53.88134627,0.822017857,20202517,Electrofishing_backpack,2040031500,231,Cold,13.84372,57.74551,1982_2005,0.017267213,0.224207565,8.040008979,24,4.934903689,0,1,10
S2849,56.57110024,1.062594027,20202517,Electrofishing_backpack,2040031500,231,Cold,13.84372,57.74551,2006_2018,0.01791049,0.582950558,8.576929645,13,6.068884894,,,11
S2859,47.01745224,1.282928109,20202230,Electrofishing_backpack,2040031500,146,Intermediate,12.58743,57.7262,1982_2005,0.008535107,0.385309975,8.866125951,24,8.940527116,,,10
S2859,50.38327365,0.821042481,20202230,Electrofishing_backpack,2040031500,146,Intermediate,12.58743,57.7262,2006_2018,0.011862354,0.582950558,9.283291547,13,10.2309746,0.2,0.142727376,9
S2860,1962.562649,175.6493573,20323807,Electrofishing,2040048790,103,Intermediate,-0.983226195,52.00005,1982_2005,0.048915568,0.005899984,11.88406861,24,1.389739153,0.029411765,0.748195713,34
S2860,2270.919583,135.9428109,20323807,Electrofishing,2040048790,103,Intermediate,-0.983226195,52.00005,2006_2018,0.068406083,0.200128118,11.97501092,13,1.521475948,0.133928571,0.352425126,34
S2865,1503.52478,70.95099131,20329055,Electrofishing,2040048790,72,Intermediate,-0.983800009,51.7523,1982_2005,0.048669266,0.009201854,11.9841031,24,1.556755861,,,35
S2865,1459.183243,71.26394224,20329055,Electrofishing,2040048790,72,Intermediate,-0.983800009,51.7523,2006_2018,0.068554806,0.160555891,12.13987328,13,1.64485787,0,0.211299547,34
S2868,84.36484146,1.092953625,20202230,Electrofishing_backpack,2040031500,158,Intermediate,12.52539,57.73297,1982_2005,0.008535107,0.385309975,8.866125951,24,8.940527116,0,0.494124544,6.3394666
S2868,85.261645,0.539697036,20202230,Electrofishing_backpack,2040031500,158,Intermediate,12.52539,57.73297,2006_2018,0.011862354,0.582950558,9.283291547,13,10.2309746,0,1,5.3394666
S2876,2662.889811,55.12477875,20337393,Electrofishing,2040048790,40,Intermediate,-0.985837266,51.4342,1982_2005,0.044035973,0.014063557,12.10703338,24,4.298409923,,,38
S2876,2336.784397,45.62489149,20337393,Electrofishing,2040048790,40,Intermediate,-0.985837266,51.4342,2006_2018,0.066081419,0.299665448,12.30435742,13,4.484460363,-0.105555556,0.062393066,38
S2886,47.71657276,7.663437246,20200474,Electrofishing_backpack,2040031500,242,Cold,15.05618,57.79009,1982_2005,0.019669623,0.264337333,7.669745959,24,0.583676948,,,3.4367015
S2886,12.45898056,0.926597506,20200474,Electrofishing_backpack,2040031500,242,Cold,15.05618,57.79009,2006_2018,-0.008113265,0.951352131,8.160820488,13,0.402880835,,,3.4367015
S2888,170.7156111,0.458041691,20201809,Electrofishing_backpack,2040031500,72,Intermediate,12.09748,57.73828,1982_2005,0.007580332,0.602441686,9.086693171,24,52.96457289,0,1,41.90767
S2888,179.0307495,0.252660382,20201809,Electrofishing_backpack,2040031500,72,Intermediate,12.09748,57.73828,2006_2018,0.030017184,0.299665448,9.532316356,13,57.32157764,0.05,0.579099742,41.90767
S2890,156.0336304,0.653014004,20075863,Electrofishing_backpack,2040029940,101,Cold,26.69981,64.8205,1982_2005,0.017925252,0.172491361,5.5132782,24,49.56323715,,,3.0239966
S2890,156.0126534,0.418048114,20075863,Electrofishing_backpack,2040029940,101,Cold,26.69981,64.8205,2006_2018,0.00458725,0.854777098,5.795421005,13,57.58827818,,,3.0239964
S2892,723.0552735,53.43202515,20289773,Electrofishing,2040048790,34,Intermediate,-0.995714741,53.27007,1982_2005,0.039831148,0.014063557,11.56353457,24,2.719174137,0,0.772829993,24.52689
S2892,914.5206912,45.88640976,20289773,Electrofishing,2040048790,34,Intermediate,-0.995714741,53.27007,2006_2018,0.071002728,0.160555891,11.69026087,13,2.936497037,,,18.52689
S2893,34.86875316,5.750202246,20200474,Electrofishing_backpack,2040031500,242,Cold,15.06691,57.79132,1982_2005,0.019669623,0.264337333,7.669745959,24,0.583676948,0,0.750823519,3.4367015
S2893,8.677890778,0.503173172,20200474,Electrofishing_backpack,2040031500,242,Cold,15.06691,57.79132,2006_2018,-0.008113265,0.951352131,8.160820488,13,0.402880835,,,3.4367015
S2895,86.86944961,1.206484161,20202230,Electrofishing_backpack,2040031500,151,Intermediate,12.60355,57.75381,1982_2005,0.008535107,0.385309975,8.866125951,24,8.940527116,0,0.783530498,13
S2895,88.06149801,0.865500715,20202230,Electrofishing_backpack,2040031500,151,Intermediate,12.60355,57.75381,2006_2018,0.011862354,0.582950558,9.283291547,13,10.2309746,0.126984127,0.437301954,12
S2896,47.4245442,7.403851901,20200474,Electrofishing_backpack,2040031500,242,Cold,15.06656,57.7924,1982_2005,0.019669623,0.264337333,7.669745959,24,0.583676948,-0.142857143,0.043170587,3.4367015
S2896,22.39879513,1.751849912,20200474,Electrofishing_backpack,2040031500,242,Cold,15.06656,57.7924,2006_2018,-0.008113265,0.951352131,8.160820488,13,0.402880835,0.25,0.204008164,3.4367015
S2899,175.0489611,0.347839804,20201697,Electrofishing_backpack,2040031500,62,Intermediate,12.14369,57.74295,1982_2005,0.017787859,0.333358243,9.399554355,24,55.03936652,0.222222222,0.087086596,45.645897
S2899,167.2180875,0.202007721,20201697,Electrofishing_backpack,2040031500,62,Intermediate,12.14369,57.74295,2006_2018,0.023565034,0.582950558,9.924243409,13,59.07403008,0,0.932324373,44.645897
S2901,1301.903443,51.73320071,20290833,Electrofishing,2040048790,38,Intermediate,-1.00733835,53.22656,1982_2005,0.03939672,0.014063557,11.54067963,24,2.315204686,0,0.48745329,37.52689
S2901,1481.593652,47.94053498,20290833,Electrofishing,2040048790,38,Intermediate,-1.00733835,53.22656,2006_2018,0.073467081,0.127203688,11.66049034,13,2.529780311,,,26.52689
S2903,170.788297,0.422150351,20201699,Electrofishing_backpack,2040031500,65,Intermediate,12.15685,57.74621,1982_2005,0.007605317,0.441931012,9.087972039,24,47.95223177,0,1,45.645897
S2903,183.0014598,0.267966986,20201699,Electrofishing_backpack,2040031500,65,Intermediate,12.15685,57.74621,2006_2018,0.024424161,0.360121648,9.538809895,13,51.8981547,,,44.645897
S2904,163.7828217,0.19595319,20201699,Electrofishing_backpack,2040031500,65,Intermediate,12.15485,57.74617,1982_2005,0.007605317,0.441931012,9.087972039,24,47.95223177,,,45.645897
S2904,171.9180018,0.226167355,20201699,Electrofishing_backpack,2040031500,65,Intermediate,12.15485,57.74617,2006_2018,0.024424161,0.360121648,9.538809895,13,51.8981547,0,0.772829993,44.645897
S2906,,,20201699,Electrofishing_backpack,2040031500,76,Intermediate,12.17455,57.74726,1982_2005,0.007605317,0.441931012,9.087972039,24,47.95223177,,,42.394447
S2906,152.9564957,0.171318705,20201699,Electrofishing_backpack,2040031500,76,Intermediate,12.17455,57.74726,2006_2018,0.024424161,0.360121648,9.538809895,13,51.8981547,0,0.819707538,42.394447
S2908,1338.889123,62.34443283,20303880,Electrofishing,2040048790,67,Intermediate,-1.011326391,52.74024,1982_2005,0.049238066,0.004337595,11.48933125,24,6.363574071,-0.145833333,0.191694602,37
S2908,1474.971978,48.99387508,20303880,Electrofishing,2040048790,67,Intermediate,-1.011326391,52.74024,2006_2018,0.07154197,0.200128118,11.68347979,13,5.654272823,0.194444444,0.143942851,28
S2911,144.6587563,0.490972891,20201699,Electrofishing_backpack,2040031500,76,Intermediate,12.17753,57.74932,1982_2005,0.007605317,0.441931012,9.087972039,24,47.95223177,,,39.599632
S2911,161.6582832,0.212300409,20201699,Electrofishing_backpack,2040031500,76,Intermediate,12.17753,57.74932,2006_2018,0.024424161,0.360121648,9.538809895,13,51.8981547,,,38.599632
S2913,140.0900946,0.363899039,20201699,Electrofishing_backpack,2040031500,90,Intermediate,12.18397,57.75043,1982_2005,0.007605317,0.441931012,9.087972039,24,47.95223177,-0.022727273,0.403869739,39.599632
S2913,139.1369869,0.179281871,20201699,Electrofishing_backpack,2040031500,90,Intermediate,12.18397,57.75043,2006_2018,0.024424161,0.360121648,9.538809895,13,51.8981547,0,0.224564421,38.599632
S2914,971.500122,28.6458852,20285322,Electrofishing,2040048790,11,Intermediate,-1.014083103,53.42508,1982_2005,0.039040006,0.009201854,11.29901052,24,5.19534573,-0.047619048,0.340761848,43.5
S2914,987.3127915,19.71621047,20285322,Electrofishing,2040048790,11,Intermediate,-1.014083103,53.42508,2006_2018,0.081070995,0.160555891,11.50429313,13,5.267528546,0.133333333,0.368803401,42.5
S2916,139.5352749,0.247503536,20201699,Electrofishing_backpack,2040031500,54,Intermediate,12.22684,57.75249,1982_2005,0.007605317,0.441931012,9.087972039,24,47.95223177,0,1,37.110912
S2916,139.8213848,0.181681668,20201699,Electrofishing_backpack,2040031500,54,Intermediate,12.22684,57.75249,2006_2018,0.024424161,0.360121648,9.538809895,13,51.8981547,-0.222222222,0.088497576,38.110912
S2921,889.0014213,23.71101788,20286276,Electrofishing,2040048790,11,Intermediate,-1.024750099,53.416,1982_2005,0.039275983,0.009201854,11.44912056,24,2.955347509,-0.125,0.126370087,43.25
S2921,1058.659424,24.38022041,20286276,Electrofishing,2040048790,11,Intermediate,-1.024750099,53.416,2006_2018,0.078227768,0.200128118,11.62265334,13,3.134350973,,,43.25
S2922,111.3429642,0.8560521,20202230,Electrofishing_backpack,2040031500,191,Intermediate,12.54899,57.76778,1982_2005,0.008535107,0.385309975,8.866125951,24,8.940527116,,,6.415076
S2922,111.4217712,0.568488169,20202230,Electrofishing_backpack,2040031500,191,Intermediate,12.54899,57.76778,2006_2018,0.011862354,0.582950558,9.283291547,13,10.2309746,0,1,5.415076
S2923,130.6075287,0.314012108,20201394,Electrofishing_backpack,2040031500,54,Intermediate,12.2654,57.761,1982_2005,0.005250535,0.637438185,9.271803767,24,17.13802895,0,1,41
S2923,131.9643075,0.199791468,20201394,Electrofishing_backpack,2040031500,54,Intermediate,12.2654,57.761,2006_2018,0.026024908,0.42771051,9.726654932,13,20.24342689,0,1,41
S2926,1795.225311,127.584589,20316458,Electrofishing,2040048790,91,Intermediate,-1.030816183,52.22432,1982_2005,0.056325112,0.00228125,11.80514956,24,1.174539255,,,33
S2926,2208.951416,88.18406677,20316458,Electrofishing,2040048790,91,Intermediate,-1.030816183,52.22432,2006_2018,0.071268998,0.299665448,11.90531199,13,1.331831878,,,34
S2928,1920.139527,50.29014778,20338429,Electrofishing,2040048790,62,Intermediate,-1.031995652,51.43312,1982_2005,0.046824487,0.021065444,12.13509881,24,8.864745132,,,46
S2928,1537.474919,39.76186782,20338429,Electrofishing,2040048790,62,Intermediate,-1.031995652,51.43312,2006_2018,0.065247319,0.299665448,12.29150788,13,9.067199525,0,0.696800366,46
S2930,96.24326324,1.816141486,20575482,Electrofishing_wholesection,2040047500,777,Warm,9.173774765,41.76872,1982_2005,0.010117675,0.358743003,15.75064344,24,2.955571423,-0.125,0.014214039,10
S2930,101.9090926,2.953270048,20575482,Electrofishing_wholesection,2040047500,777,Warm,9.173774765,41.76872,2006_2018,0.063095325,0.099508732,16.29654955,13,3.606795582,0,0.906185616,11
S2938,2224.609375,60.77762032,20340097,Electrofishing,2040048790,61,Intermediate,-1.032076063,51.32574,1982_2005,0.041727496,0.01062325,12.19983546,24,1.83918434,-0.291666667,0.267257493,33
S2938,2517.325196,68.7710743,20340097,Electrofishing,2040048790,61,Intermediate,-1.032076063,51.32574,2006_2018,0.062804512,0.200128118,12.34613727,13,2.030674914,,,30
S2940,145.1849987,0.426877774,20201940,Electrofishing_backpack,2040031500,47,Intermediate,12.02934,57.76585,1982_2005,0.012901137,0.47193904,9.580469849,24,45.40331536,0,0.16432928,46.864
S2940,142.7780507,0.229185899,20201940,Electrofishing_backpack,2040031500,47,Intermediate,12.02934,57.76585,2006_2018,0.025391679,0.502158252,10.06399898,13,49.41873089,0,0.72367361,47.864
S2946,,,20573523,Electrofishing_partialsection,2040047500,246,Warm,8.961749042,41.81291,1982_2005,0.01875223,0.157405664,14.35693746,24,4.381241518,,,5.9393787
S2946,91.85494559,2.088592819,20573523,Electrofishing_partialsection,2040047500,246,Warm,8.961749042,41.81291,2006_2018,-0.020338346,0.669334014,14.66512681,13,5.409800133,0,0.376759118,5.9393783
S2949,54.47267122,1.150658351,20200808,Electrofishing_backpack,2040031500,220,Intermediate,13.06967,57.79672,1982_2005,0.010180813,0.286157321,8.422170597,24,8.650116018,0,0.781340467,6.8524976
S2949,62.72310638,0.624253869,20200808,Electrofishing_backpack,2040031500,220,Intermediate,13.06967,57.79672,2006_2018,0.014337233,0.760332308,8.906023005,13,8.943256231,,,8.852498
S2951,139.5129038,0.417547742,20201394,Electrofishing_backpack,2040031500,65,Intermediate,12.2903,57.7777,1982_2005,0.005250535,0.637438185,9.271803767,24,17.13802895,,,41
S2951,132.7777885,0.19187527,20201394,Electrofishing_backpack,2040031500,65,Intermediate,12.2903,57.7777,2006_2018,0.026024908,0.42771051,9.726654932,13,20.24342689,0,0.728454189,41
S2957,2224.609375,60.77762032,20340097,Electrofishing,2040048790,71,Intermediate,-1.034165196,51.28639,1982_2005,0.041727496,0.01062325,12.19983546,24,1.83918434,0,0.772829993,43
S2957,2438.326365,64.47859478,20340097,Electrofishing,2040048790,71,Intermediate,-1.034165196,51.28639,2006_2018,0.062804512,0.200128118,12.34613727,13,2.030674914,0,0.4291953,42
S2958,,,20564914,Electrofishing_partialsection,2040047500,324,Warm,9.265821245,42.22165,1982_2005,0.023441983,0.056141064,14.48036563,24,4.950030206,,,2.3664398
S2958,129.7395409,7.749410058,20564914,Electrofishing_partialsection,2040047500,324,Warm,9.265821245,42.22165,2006_2018,-0.029549317,0.360121648,14.62472597,13,6.84406474,0,1,2.3664398
S2961,977.5925049,31.5449337,20281062,Electrofishing,2040048790,7,Intermediate,-1.035924717,53.60096,1982_2005,0.037949949,0.027272737,11.48201394,24,10.66883814,0,0.772829993,44.047153
S2961,,,20281062,Electrofishing,2040048790,7,Intermediate,-1.035924717,53.60096,2006_2018,0.075283118,0.160555891,11.60250214,13,10.75378307,,,43.047153
S2965,87.16694546,1.311395176,20202230,Electrofishing_backpack,2040031500,161,Intermediate,12.62742,57.79109,1982_2005,0.008535107,0.385309975,8.866125951,24,8.940527116,-0.023809524,0.421292627,14
S2965,88.43194858,0.840166889,20202230,Electrofishing_backpack,2040031500,161,Intermediate,12.62742,57.79109,2006_2018,0.011862354,0.582950558,9.283291547,13,10.2309746,0,1,14
S2966,,,20200474,Electrofishing_backpack,2040031500,220,Cold,15.09675,57.83064,1982_2005,0.019669623,0.264337333,7.669745959,24,0.583676948,,,6
S2966,14.8897621,2.784610721,20200474,Electrofishing_backpack,2040031500,220,Cold,15.09675,57.83064,2006_2018,-0.008113265,0.951352131,8.160820488,13,0.402880835,0,0.539036085,6
S2969,905.5277863,21.69809627,20286276,Electrofishing,2040048790,20,Intermediate,-1.044820133,53.40061,1982_2005,0.039275983,0.009201854,11.44912056,24,2.955347509,,,33
S2969,973.5129549,22.17474413,20286276,Electrofishing,2040048790,20,Intermediate,-1.044820133,53.40061,2006_2018,0.078227768,0.200128118,11.62265334,13,3.134350973,,,22
S2970,129.1672096,0.329142913,20201222,Electrofishing_backpack,2040031500,80,Intermediate,12.31282,57.78611,1982_2005,0.008339817,0.358743003,9.035729751,24,28.94184351,,,41
S2970,131.2280655,0.215949953,20201222,Electrofishing_backpack,2040031500,80,Intermediate,12.31282,57.78611,2006_2018,0.019278697,0.669334014,9.461231581,13,33.00250952,,,41
S2979,124.197525,0.442343255,20200738,Electrofishing_backpack,2040031500,96,Intermediate,12.4168,57.79333,1982_2005,0.005007562,0.535185319,8.963872477,24,15.17118282,0,0.72367361,9.629548
S2979,124.471817,0.245229223,20200738,Electrofishing_backpack,2040031500,96,Intermediate,12.4168,57.79333,2006_2018,0.01085511,0.502158252,9.46531369,13,16.44310092,0,1,12.629548
S2984,126.4410629,0.204614297,20201222,Electrofishing_backpack,2040031500,72,Intermediate,12.32077,57.79252,1982_2005,0.008339817,0.358743003,9.035729751,24,28.94184351,,,41
S2984,134.4440384,0.194201956,20201222,Electrofishing_backpack,2040031500,72,Intermediate,12.32077,57.79252,2006_2018,0.019278697,0.669334014,9.461231581,13,33.00250952,0,1,41
S2985,691.6467895,19.97541603,20439128,Electrofishing_partialsection,2040016230,350,Intermediate,6.943143905,47.56633,1982_2005,0.021756121,0.188633153,11.43389834,24,3.502334326,0,1,20.852497
S2985,812.1898455,15.51438086,20439128,Electrofishing_partialsection,2040016230,350,Intermediate,6.943143905,47.56633,2006_2018,0.080469258,0.160555891,11.84392573,13,3.740911868,0,0.680989512,14.852498
S2987,354.1927219,3.077275567,20432635,Electrofishing_wholesection,2040016230,640,Intermediate,6.910515014,47.74573,1982_2005,0.016193153,0.130262239,11.07506427,24,12.38972925,0,0.175244245,5.27326
S2987,403.456749,2.289070249,20432635,Electrofishing_wholesection,2040016230,640,Intermediate,6.910515014,47.74573,2006_2018,0.060450421,0.017343359,11.37749435,13,12.00027593,0,1,8.27326
S2988,1724.793579,45.41337458,20338429,Electrofishing,2040048790,64,Intermediate,-1.057750063,51.43151,1982_2005,0.046824487,0.021065444,12.13509881,24,8.864745132,,,45
S2988,1569.191352,41.21919017,20338429,Electrofishing,2040048790,64,Intermediate,-1.057750063,51.43151,2006_2018,0.065247319,0.299665448,12.29150788,13,9.067199525,0,0.37109337,45
S2991,,,20543144,Electrofishing,2040019160,144,Warm,-2.634446,43.17497,1982_2005,0.023110275,0.130262239,13.78688945,24,16.13017224,,,40
S2991,776.6907127,37.67872082,20543144,Electrofishing,2040019160,144,Warm,-2.634446,43.17497,2006_2018,0.044086787,0.582950558,14.0628728,13,20.57164985,0,0.041961606,40
S2992,1471.303906,38.99043312,20336720,Electrofishing,2040048790,94,Intermediate,-1.05782294,51.4923,1982_2005,0.051338146,0.018452127,12.1265107,24,16.49435578,-0.375,0.613354356,39
S2992,1592.237903,41.71442719,20336720,Electrofishing,2040048790,94,Intermediate,-1.05782294,51.4923,2006_2018,0.070319791,0.42771051,12.27808303,13,16.06565521,0.208333333,0.328021505,38
S2994,52.73317337,1.388460755,20200808,Electrofishing_backpack,2040031500,171,Intermediate,13.01912,57.81209,1982_2005,0.010180813,0.286157321,8.422170597,24,8.650116018,,,40
S2994,63.03837051,0.67957412,20200808,Electrofishing_backpack,2040031500,171,Intermediate,13.01912,57.81209,2006_2018,0.014337233,0.760332308,8.906023005,13,8.943256231,0.166666667,0.79400268,30
S2995,153.7065109,25.91647692,20431638,Electrofishing_partialsection,2040016230,248,Intermediate,6.198453161,47.81623,1982_2005,0.034570973,0.039516713,12.12305823,24,108.5068374,0,0.783604212,19.250246
S2995,178.4999084,26.33435059,20431638,Electrofishing_partialsection,2040016230,248,Intermediate,6.198453161,47.81623,2006_2018,0.096749366,0.160555891,12.67679104,13,109.0984304,,,18.250246
S2999,780.8323229,41.93915134,20454437,Electrofishing_partialsection,2040016230,210,Warm,5.494014688,47.0148,1982_2005,0.043240857,0.009201854,12.52513043,24,44.31532602,-0.392857143,0.337355652,35.20943
S2999,915.7985841,38.67157865,20454437,Electrofishing_partialsection,2040016230,210,Warm,5.494014688,47.0148,2006_2018,0.066227813,0.160555891,12.98565965,13,44.94507408,-0.4,0.315059617,29.20943
S3,1112.324682,25.49074821,20422296,Electrofishing_partialsection,2040023010,171,Intermediate,7.548804345,48.18745,1982_2005,0.029190331,0.096533829,12.39004269,24,1071.674713,0.038461538,0.386476231,19.939339
S3,,,20422296,Electrofishing_partialsection,2040023010,171,Intermediate,7.548804345,48.18745,2006_2018,0.090136794,0.058587575,12.88785517,13,1023.096856,,,30.939339
S3000,268.1240204,5.427244711,20471609,Electrofishing_partialsection,2040016230,547,Intermediate,5.711239672,46.36687,1982_2005,0.034085806,0.005899984,10.75175786,24,18.16111864,0,1,14.268265
S3000,267.3925247,4.900399864,20471609,Electrofishing_partialsection,2040016230,547,Intermediate,5.711239672,46.36687,2006_2018,0.090381318,0.099508732,11.30295647,13,18.41744132,,,17.268265
S3003,248.5971207,37.76216164,20430818,Electrofishing_partialsection,2040016230,223,Intermediate,5.917391454,47.84026,1982_2005,0.032202745,0.027272737,12.45191699,24,101.9073072,0,1,24
S3003,301.4291318,40.7556928,20430818,Electrofishing_partialsection,2040016230,223,Intermediate,5.917391454,47.84026,2006_2018,0.098491978,0.160555891,12.95475804,13,110.6483723,0,0.936456691,23
